47	Entailment	Uma mulher está fatiando uma berinjela	A mulher está cortando um vegetal
48	Entailment	Um esquilo está insanamente girando em círculos	Um esquilo está correndo em círculos
49	Entailment	Um homem está cortando uma placa de papel	Uma placa de papel está sendo cortada por um homem
50	Entailment	A mulher está cortando alho em cubos	Uma mulher está fatiando alho
51	Entailment	Dois companheiros de equipe estão levando um jogador de futebol com um uniforme vermelho e branco	Um jogador de futebol de uniforme vermelho e branco está sendo erguido por dois colegas de time
52	Entailment	O sol está brilhando na face da menina que está com o vestido tingido de amarelo	O sol está brilhando no rosto da menina que está de vestido amarelo
53	Entailment	Uma criança, que é jovem, está usando um casaco branco e jogando um jogo	Uma criança jovem está vestindo um casaco branco e jogando um jogo
54	Entailment	O homem está tocando um violão acústico	Um homem está tocando o violão
55	Entailment	Um cachorro castanho está pulando no ar	Um cachorro, que é castanho, está pulando no ar
56	Entailment	Um homem está segurando um sapo descuidadamente	Um sapo está sendo segurado descuidadamente por um homem
57	Entailment	A pessoa está fatiando um dente de alho em pedaços	Uma pessoa está fatiando um dente de alho em pedaços
58	Entailment	A apresentação está sendo assistida por uma classe de estudantes	A apresentação está sendo assistida por uma turma de estudantes
59	Entailment	Um homem está fatiando uma batata em pedaços	Um homem está cortando uma batata em pedaços
60	Entailment	Um cachorro está empurrando uma criança pequena para uma poça de chuva	Um cachorro está empurrando uma criança pequena dentro de uma poça de chuva
61	Entailment	Uma mulher está atirando em um alvo de prática	Uma mulher está disparando em um alvo de prática
62	Entailment	Os meninos estão de pé na frente do carro, que está queimando	Os meninos estão de pé na frente do carro em chamas
63	Entailment	Um carro de rali branco está jogando lama no ar e está se aproximando de uma curva na pista	Um veículo de corrida branco está passando por uma poça
64	Entailment	Um refrigerante está sendo aberto e tomado por uma mulher	Uma mulher está abrindo um refrigerante e o bebendo
65	Entailment	Suco de laranja está sendo bebido por um homem que está andando em um dia ensolarado	Um homem está bebendo suco de laranja e caminhando
66	Entailment	A mulher está espremendo suco de um limão	Uma mulher está espremendo um limão
67	Entailment	O homem está usando uma marreta para quebrar um bloco de concreto que está sobre outra pessoa	Um homem está quebrando uma laje de concreto com uma marreta
68	Entailment	Um cachorro preto está correndo na grama e sua língua está saindo para fora da boca	Um cachorro, que é preto, está correndo na grama
69	Entailment	Um homem solitário está em um estacionamento e está jogando tênis contra um grande muro	Um homem está em um estacionamento e está jogando tênis contra uma grande parede
70	Entailment	Uma montanha está sendo escalada por dois homens	Os homens estão escalando uma montanha
71	Entailment	Uma criança jovem está correndo lá fora sobre algumas folhas caídas	Uma criança jovem está correndo ao ar livre sobre as folhas caídas
72	Entailment	Uma criança jovem está correndo por uma estrada feita de cascalho coberta de folhas mortas	Uma criança jovem está correndo por uma estrada de cascalho que está coberta com folhas mortas
73	Entailment	A pessoa está escrevendo com um lápis	Uma pessoa está anotando algo com um lápis
74	Entailment	Um homem está mergulhando em uma piscina	Um homem está mergulhando na água
75	Entailment	Um homem está fazendo um truque de skate em uma varanda ao ar livre	Um homem está fazendo um truque com um skate
76	Entailment	Uma mulher está vestindo um casaco longo e preto e um chapéu marrom e está caminhando por um parque com um monte de árvores florescendo	Uma mulher que está vestindo uma longa jaqueta preta e um chapéu marrom está andando através de um parque com muitas árvores florescendo
77	Entailment	Um skatista está fazendo truques em uma pista	Um homem está andando de skate em uma pista
78	Entailment	Um homem sem-teto está segurando uma placa e está implorando piedosamente por dinheiro	Um homem sem-teto casa está segurando uma placa e implorando por dinheiro
79	Entailment	Um panda que é fofo está deitado	Um panda fofo está ficando deitado
80	Entailment	Os homens estão lutando com seus punhos em um ringue	Os homens estão lutando com os punhos em um ringue
81	Entailment	Esse grupo de pessoas está praticando salvamento na água e usando coletes salva-vidas	Coletes salva-vidas estão sendo usados por um grupo de pessoas que está praticando salvamento na água
82	Entailment	Um homem está tocando uma flauta	um homem está tocando a flauta
83	Entailment	Um homem está fatiando um peixe	Um homem está cortando um peixe
84	Entailment	A menina adolescente está usando miçangas que são vermelhas	Uma menina adolescente está usando miçangas que são vermelhas
85	Entailment	Alguns cavalos estão competindo furiosamente sobre a grama verde e pulando o obstáculo	Alguns cavalos estão competindo furiosamente sobre a grama verde e pulando um obstáculo
86	Entailment	Dois homens estão segurando varas de pesca e equipamentos de pesca	Dois homens estão segurando varas de pescar
87	Entailment	Um homem está tocando um violão	Um homem está se apresentando com o violão
88	Entailment	Um homem está dedilhando o violão	Um homem está tocando o violão
89	Entailment	O homem está fatiando uma batata	O homem está fatiando a batata
90	Entailment	Uma menina com cabelo vermelho e sobrancelhas vermelhas está conversando	Uma menina com cabelos vermelhos e sobrancelhas vermelhas está no meio de uma conversa
91	Entailment	Um menino pequenino de camisa listrada está escorregando para fora de um tubo verde	Um menino pequeno de camisa listrada está escorregando para fora de um tubo verde
92	Entailment	Uma menina está batucando as unhas	A menina está batucando suas unhas
93	Entailment	Um bebê rinoceronte está andando em torno de uma jaula com sua mãe	Um rinoceronte, que é pequeno, está seguindo um rinoceronte adulto
94	Entailment	Duas mulheres estão dançando e cantando em frente a muitas pessoas	Duas mulheres estão dançando e cantando na frente de uma multidão
95	Entailment	Um homem está pensando	O homem está pensando
96	Entailment	Um cachorro castanho e branco está pulando no ar com uma bola de tênis em sua boca	Um cachorro castanho e branco está pulando no ar com uma bola de tênis na boca
97	Entailment	O campo verde para corrida de cavalos está completamente cheio de jóqueis	Os jóqueis estão correndo a cavalos no campo, que é completamente verde
98	Entailment	Um jovem menino está cantando e tocando violão	Uma criança está cantando e tocando um violão
99	Entailment	Uma mulher está de pé perto de três crianças	Uma senhora está parada perto de três crianças
100	Entailment	Um cachorro com pelagem caramelo está pulando para cima e pegando uma bola de tênis	Um cachorro caramelo está pulando para cima e pegando uma bola de tênis
101	Entailment	Um homem está montando um touro mecânico	O homem está montando um touro mecânico
102	Entailment	Um texugo está cavando a terra astutamente	O texugo está cavando um buraco
103	Entailment	A mulher está fritando uma costeleta de porco empanada	Uma mulher está cozinhando costeleta de porco empanada
104	Entailment	Um cachorro está saltando em um trampolim	Um cachorro está pulando em um trampolim
105	Entailment	Um homem toca um piano em um concerto	Um homem está tocando um piano
106	Entailment	Um homem está descascando uma cebola	Um homem está removendo a pele de uma cebola
107	Entailment	Um cachorro grande está subindo um morro íngreme	Um cachorro grande está escalando selvagemente um morro íngreme
108	Entailment	Alguém está perfurando um buraco em um pedaço de madeira com uma furadeira	Um homem está fazendo um buraco em um pedaço de madeira
109	Entailment	A mulher está adicionando queijo ao molho	A senhora está adicionando queijo ao molho
110	Entailment	Um dublê de bicicleta está no ar perto de um corpo de água	Uma pessoa em uma bicicleta está no ar perto de um corpo de água
111	Entailment	Uma jovem mulher está dançando	Uma menina jovem está dançando
112	Entailment	Um cavalo está sendo montado por um homem	Um homem está andando a cavalo
113	Entailment	O homem está despejando óleo em alguns tomates	O homem está despejando um pouco de óleo nos tomates
114	Entailment	Uma mulher está descascando uma batata	Uma batata está sendo descascada por uma mulher
115	Entailment	Um cachorro preto está pulando de uma pedra em uma lagoa	Um cachorro preto está pulando de uma doca dentro da água
116	Entailment	Uma mulher está fritando alguma comida	Uma mulher está fritando comida
117	Entailment	Uma garrafa está sendo lambida pelo gato	O gato está lambendo uma garrafa
118	Entailment	Um homem sem camisa está conduzindo um cavalo que está puxando uma carroça	Um homem sem camisa está conduzindo uma carroça que está sendo puxada por um cavalo
119	Entailment	Um homem está tocando uma flauta feita de bambu	O homem está tocando uma flauta
120	Entailment	Um casal está sentado em um pátio e está encarando o oceano	Um casal está sentado em um pátio e olhando para o oceano
121	Entailment	Uma menina de uniforme está tocando flauta com uma banda marcial	Uma menina de uniforme está tocando a flauta com uma banda
122	Entailment	Um homem de terno está de pé em frente a um microfone e cantando	O homem no palco está cantando no microfone
123	Entailment	Um homem está do lado de fora e está arremessando lâminas em um alvo próximo	Um homem está do lado de fora e está lançando lâminas em um alvo que está próximo
124	Entailment	Um homem está lavando um grande bife	Um homem está lavando um grande pedaço de carne
125	Entailment	Uma mulher está despejando ovos em uma frigideira	Uma mulher está despejando ovos em uma panela
126	Entailment	Uma garota está andando a cavalo	Um cavalo está sendo cavalgado por uma menina
127	Entailment	As pessoas estão andando de bote e remando	Algumas pessoas estão navegando e remando um bote
128	Entailment	Algumas mulheres estão dançando alegremente	Algumas mulheres estão dançando
129	Entailment	A mulher está cortando cebolas em cubos	A senhora está cortando cebolas em cubos
130	Entailment	O homem está cantando com emoção e tocando violão	Um homem está tocando o violão
131	Entailment	Uma mulher está mostrando um cachorro com pelo muito longo em uma exposição canina	Um cachorro com pelo muito longo está sendo exibido por uma mulher em uma exposição canina
132	Entailment	Uma mulher está fritando comida	Alguns alimentos estão sendo fritos por uma mulher
133	Entailment	Uma menina pequenina está dirigindo um carro de brinquedo	A pequenina menina está dirigindo o carro de brinquedo
134	Entailment	Um homem está dobrando uma tortilha	Uma tortilha está sendo dobrada por uma pessoa
135	Entailment	O gato está brincando com uma melancia	Este gato está brincando com uma melancia
136	Entailment	Três mulheres estão sentadas juntas perto de paredes de tecido	Algumas mulheres estão sentadas juntas perto de paredes de tecidos
137	Entailment	Uma vaqueira está montando um cavalo marrom e está dando a volta em um barril	Uma vaqueira está montando um cavalo e rodeando um barril
138	Entailment	Homens estão serrando troncos	Homens estão serrando
139	Entailment	Uma imagem está sendo desenhada por um homem	A pessoa está desenhando
140	Entailment	Um menino está jogando um jogo com blocos feitos de madeira	Um menino está jogando um jogo com blocos de madeira
141	Entailment	Um homem está lendo o e-mail	Alguém está verificando o e-mail
142	Entailment	O homem cercado por fotógrafos está vestindo um terno cinza e óculos	O homem cercado de homens com uma câmera está vestindo um terno cinza e óculos
143	Entailment	Uma menina em um uniforme, que é azul, está rapidamente levantando seu braço	Uma menina de uniforme, que é azul, está levantando seu braço
144	Entailment	Alguma pessoa está de pé em um vasto campo de gelo glacial	A pessoa está de pé sobre o gelo branco
145	Entailment	Um palhaço está cantando e pessoas estão dançando	Uma canção está sendo tocada por um palhaço
146	Entailment	Um homem fazendo snowboard está pulando pelo ar	Um praticante de snowboard está pulando pelo ar
147	Entailment	A batata está sendo descascada pela senhora	Uma mulher está descascando uma batata
148	Entailment	Alguns peixes estão nadando rapidamente	Alguns peixes estão nadando
149	Entailment	A mulher está fatiando alho	A mulher está picando alho
150	Entailment	Um homem está vestindo uma jaqueta vermelha e de pé ao lado de uma canoa vermelha em algumas rochas com água ao fundo	Um homem está vestindo um casaco vermelho e parado ao lado de uma canoa amarela sobre pedregulhos com água ao fundo
151	Entailment	Um menino está vestindo uma jaqueta amarela e está pulando de uma pedra	Uma criança está vestindo uma jaqueta amarela e está pulando de uma pedra
152	Entailment	O praticante de snowboard está saltando sobre da neve branca	Uma pessoa que está praticando snowboard está pulando no ar
153	Entailment	Um homem com um chapéu para trás está sentado no chão	Uma pessoa com um chapéu para trás está sentada no chão
154	Entailment	Um bebê rinoceronte está andando em torno de uma jaula com sua mãe	Um bebê rinoceronte está seguindo um rinoceronte adulto
155	Entailment	Uma lebre está brincando com um coelho de pelúcia	Um coelho está brincando com um coelho de pelúcia
156	Entailment	Um menino está checando um calendário	O menino está checando um calendário
157	Entailment	Um homem está dançando no teto	Uma pessoa está dançando no teto
158	Entailment	Uma criança pequena está espirrando água dentro de uma piscina infantil azul	A criança está espirrando água em uma pequenina piscina azul
159	Entailment	Os corredores estão competindo impetuosamente em torno da pista	Os corredores estão competindo em uma corrida
160	Entailment	O cachorro está sendo levado para passear pela mulher	A mulher está passeando com o cachorro
161	Entailment	Uma mulher está colocando dois ovos dentro de uma panela de água	Uma mulher está fervendo ovos
162	Entailment	O homem está distraidamente comendo uma banana perto de uma árvore	Um homem está comendo uma banana
163	Entailment	Uma mulher velha está dando um aperto de mão em um homem	Um homem e uma mulher estão dando um aperto de mãos
164	Entailment	Um animal está mordendo o dedo de uma pessoa	Um animal está mordendo o dedo de alguém
165	Entailment	Um cachorro está perseguindo uma bola na grama	O cachorro está perseguindo uma bola na grama
166	Entailment	Dois homens e uma menina na frente de uma parede de madeira estão fazendo caretas engraçadas	Dois homens e uma menina em frente a uma parede de madeira estão posando com caras engraçadas
167	Entailment	Um homem está passando manteiga em uma fatia de pão	Um homem está passando manteiga em um pedaço de pão
168	Entailment	Uma menina está tocando uma flauta	Uma menina está tocando um instrumento de sopro
169	Entailment	Um indivíduo está fervendo quiabo em uma panela	Alguém está fervendo quiabo em uma panela
170	Entailment	O homem está polvilhando queijo na pizza	Queijo está sendo colocado em uma pizza por um homem
171	Entailment	Alguém está tocando o violão	Alguém está tocando violão
172	Entailment	Uma mulher está empanando uma costeleta de porco	Um cozinheiro está cobrindo uma costeleta de porco
173	Entailment	O homem está desajeitadamente praticando kickboxing com um treinador	O homem está praticando kickboxing com um treinador
174	Entailment	Um menino pequeno em roupas tingidas de vermelho está pulando no ar	Um menino pequeno de roupas vermelhas está pulando no ar
175	Entailment	Uma mulher está batucando seus dedos nervosamente	Uma mulher está batucando seus dedos
176	Entailment	O rosto de um homem está sendo pintado por uma mulher	Uma mulher está pintando o rosto de um homem
177	Entailment	Um homem está agachado no arbusto e tirando uma fotografia	Um homem está agachado no arbusto e está tirando uma foto
178	Entailment	Uma mulher está cortando batatas	Uma mulher está cortando as batatas
179	Entailment	Um indivíduo está dobrando um pedaço de papel	Alguém está dobrando um pedaço de papel
180	Entailment	Um jovem menino está cantando e tocando violão	O violão está sendo tocado por uma criança
181	Entailment	Ovos estão sendo fervidos pela mulher	Uma mulher está fervendo ovos
182	Entailment	A mulher está passando maquiagem no homem	O rosto de um homem está sendo pintado por uma mulher
183	Entailment	O homem está operando cautelosamente uma máquina de taquigrafia	O homem está operando uma máquina de taquigrafria
184	Entailment	O homem está de pé na água na base da cachoeira	Um homem está de pé na água na base de uma cachoeira
185	Entailment	Um homem está aparando grama	Um cara está aparando o gramado
186	Entailment	O homem de terno está de pé de frente para um microfone e cantando	O homem no palco está cantando no microfone
187	Entailment	Duas crianças estão agachadas sob algumas barras metálicas	Duas crianças estão agachadas sob algumas barras feitas de metal
188	Entailment	O vaqueiro de calça azul e vermelha está sendo arremessado por um cavalo	Um cavalo está arremessando o vaqueiro vestindo calça de cor azul e vermelha
189	Entailment	Um cachorro preto está correndo na grama e sua língua está saindo para fora da boca	Um cachorro, que tem pelagem preta, está correndo na grama e sua língua está saindo para fora da boca
190	Entailment	Um homem está tocando teclado	Um músico está tocando um teclado
191	Entailment	Uma mulher de idade está sentada em um banco e está vestindo uma jaqueta cinza e calça preta	A mulher está sentada em um banco e está usando uma jaqueta cinza e calça preta
192	Entailment	Uma pessoa está cortando cogumelos com uma faca	Uma pessoa está cortando alguns cogumelos
193	Entailment	O pássaro preto com um bico amarelo está parado na grama verde	Um pássaro preto com um bico amarelo está de pé na grama verde
194	Entailment	Um homem está fatiando pão	Uma pessoa está fatiando um pedaço de pão
195	Entailment	As crianças de uma família estão brincando pacientemente e esperando	As crianças da família estão brincando e aguardando
196	Entailment	Uma pessoa está descascando uma banana	Uma banana está sendo descascada por uma pessoa
197	Entailment	Dois homens estão lutando	Dois homens estão batalhando
198	Entailment	Um pequeno cachorro preto está perseguindo um pequeno cachorro castanho	Um cachorro, que é pequeno e preto, está perseguindo um pequeno cachorro castanho
199	Entailment	Uma mulher está andando em uma moto aquática	Uma moto aquática está sendo pilotada por uma mulher
200	Entailment	O menino está checando um calendário	Um menino está olhando um calendário
201	Entailment	Uma criança está espirrando água em uma piscina para crianças e outros garotos estão brincando ao fundo	Uma criança está espirrando água em uma piscina para crianças e outros meninos estão brincando ao fundo
202	Entailment	Uma mulher está sendo carregada por um homem	Um homem está carregando uma mulher
203	Entailment	Um homem está afiando uma faca	Um homem está afiando uma arma
204	Entailment	O homem de chapéu para vaqueiro está andando por um mercado e está pondo uma mão no seu bolso	O homem de chapéu de vaqueiro está andando pelo mercado e está colocando uma mão no bolso
205	Entailment	Dois cachorros estão brigando por um frisbee em um lago	Dois cachorros estão lutando por um frisbee em um lago
206	Entailment	A pequenina menina está dirigindo o carro de brinquedo	Uma menina pequenina está dirigindo um carro de brinquedo
207	Entailment	Uma pessoa está cortando pimentão em pedaços	A pessoa não está fatiando um dente de alho em pedaços
208	Entailment	Um cachorro que é peludo e preto está no quintal e está carregando uma cesta em sua boca	Um cachorro que é peludo e preto está em um quintal dos fundos e está carregando uma cesta em sua boca
209	Entailment	Um cachorro amarelo está bebendo água da torneira	A água da torneira está sendo bebida por um cachorro amarelo
210	Entailment	Um menino está pendurando uma vara de pesca e correndo na frente de um peixe	Um menino está pendurando uma vara para pesca e correndo em frente a um peixe
211	Entailment	Um gambá está sendo segurado por uma pessoa	Uma pessoa está segurando um gambá
212	Entailment	Um cachorro, que é preto, e outro, que é branco, estão se encarando na rua	Um cachorro, que é preto, e um branco estão encarando um ou outro na rua
213	Entailment	Um homem está despejando óleo dentro de uma sautese	Um homem está despejando óleo em uma frigideira
214	Entailment	Um homem está esvaziando um recipiente feito de plástico	Um homem está esvaziando um recipiente de plástico
215	Entailment	Um gato branco empoleirado em um pequenino armário de madeira está olhando para fora da janela	O gato está olhando para fora da janela na mesa do poleiro
216	Entailment	Um homem está tocando teclado	Uma pessoa está tocando o teclado
217	Entailment	Um gato está comendo milho na espiga avidamente	Um gato está comendo milho na espiga
218	Entailment	Uma mulher está cozinhando um ovo em uma sautese	Uma mulher está preparando um ovo em uma sautese
219	Entailment	Está nevando em dois cachorros que brincam	Dois cachorros estão brincando na neve
220	Entailment	Um jogador de basquete está no chão da quadra e a bola está sendo agarrada por outro	Um jogador de basquete está no chão da quadra e outro está pegando a bola
221	Entailment	Um grupo de escoteiros está caminhando pela grama	As pessoas estão andando
222	Entailment	Um homem está dançando na estrada	Um homem está dançando
223	Entailment	Um homem está amarrando um sapato	Um homem está amarrando o sapato
224	Entailment	Uma cebola está sendo fatiada por uma mulher	Uma mulher está fatiando uma cebola
225	Entailment	Alguém está fatiando um tomate	A pessoa está fatiando um vegetal
226	Entailment	Um homem está cortando uma árvore com um machado	Uma pessoa está derrubando uma árvore com um machado
227	Entailment	Um rio está sendo atravessado por um cachorro em uma ponte feita de uma árvore caída	Um cachorro está atravessando um rio em uma ponte feita de uma árvore caída
228	Entailment	Uma mulher está tocando um violão elétrico	Uma mulher está tocando um violão que é elétrico
229	Entailment	Dois cachorros estão zuando na neve	Dois cachorros estão brincando na neve
230	Entailment	Um homem está cortando pedaços de manteiga em uma tigela de mistura	Pedaços de manteiga estão sendo adicionados à batedeira
231	Entailment	Dois cachorros correm rapidamente pelo parque	Dois cachorros estão correndo pelo parque
232	Entailment	O jogador de futebol americano está usando uma faixa vermelha e branca	Um jogador de futebol americano está usando a faixa vermelha e branca
233	Entailment	Um homem está correndo estrada abaixo	Um homem está correndo
234	Entailment	Um gato está jogando com um dispositivo	O gato está brincando com um dispositivo
235	Entailment	Um chefe está limpando uma tigela de sopa	Uma tigela de sopa está sendo limpa por um chef
236	Entailment	Uma mulher está picando alho	O alho está sendo cortado em cubos por uma mulher
237	Entailment	Um homem está massageando uma mulher	Uma mulher está sendo massageada por um homem
238	Entailment	Um homem de jaqueta vermelha está de pé perto de um caiaque amarelo em algumas pedras próximo ao oceano	Um homem está vestindo uma jaqueta vermelha e de pé ao lado de uma canoa vermelha em algumas rochas com água ao fundo
239	Entailment	Alguns gatos estão brincando um com o outro	Os gatos estão brincando um com o outro
240	Entailment	Alguns jogadores de futebol de vermelho e branco estão pulando e se abraçando	Os jogadores de futebol de vermelho e branco estão pulando e se abraçando
241	Entailment	Uma menina loira está pegando ondas	Uma menina loira está surfando
242	Entailment	Duas pessoas estão de pé no oceano e vendo o pôr do sol	Duas pessoas estão de pé no oceano e observando o pôr do sol
243	Entailment	Uma mulher está vestindo uma touca egípcia	Uma mulher está usando um chapéu egípcio na cabeça
244	Entailment	Uma criança está cantando e tocando um violão	Uma criança está tocando violão
245	Entailment	Uma mulher está tocando um violão	Um violão está sendo tocado por uma mulher
246	Entailment	Uma pessoa está realizando acrobacias em uma moto	Uma pessoa está realizando truques em uma motocicleta
247	Entailment	Algum papel está sendo cortado	O papel está sendo cortado com tesoura
248	Entailment	O homem está cuidadosamente alimentando uma cobra com um rato	O homem está cuidadosamente alimentando a cobra com um rato
249	Entailment	A apresentação está sendo assistida por uma classe de estudantes	Uma sala de aula está cheia de estudantes
250	Entailment	As pessoas estão aglomeradas ao redor de uma fogueira à noite	Várias pessoas estão reunidas em volta do fogo à noite
251	Entailment	Um grupo de pessoas está relaxadamente sentado em ambos os lados de um monumento de pedra vermelha	Um grupo de pessoas está sentado em ambos os lados de uma estrutura de pedra vermelha
252	Entailment	O homem está tocando um violão acústico	O homem está tocando um violão que é acústico
253	Entailment	Um panda está comendo um pedaço de bambu	O panda está comendo bambu
254	Entailment	Dois cachorros estão brincando alegremente na grama	Dois cachorros estão brincando juntos na grama
255	Entailment	Uma mulher está cortando uma cebola branca	Uma mulher está cortando uma cebola
256	Entailment	Um chefe está cozinhando uma refeição	Um chefe está preparando uma refeição
257	Entailment	um homem está tocando a flauta	Um homem está tocando uma flauta
258	Entailment	Um homem e uma mulher estão dirigindo pela rua abaixo em um jipe	Um homem e uma mulher estão dirigindo pela estrada abaixo em um carro
259	Entailment	A grama está sendo cortada por um homem	Um homem está aparando grama
260	Entailment	Duas crianças estão brincando em uma estátua	Algumas crianças estão brincando em uma estátua
261	Entailment	Um cachorro castanho e um cachorro preto estão zuando na areia	Um cachorro preto está brincando com um cachorro castanho na areia
262	Entailment	Um homem está tocando uma flauta	O homem está tocando a flauta
263	Entailment	Um cachorro branco e um preto estão correndo alegremente lado a lado na grama	Um cachorro branco e um cachorro preto estão correndo lado a lado na grama verde
264	Entailment	Dois cachorros estão brincando na neve	Dois cachorros estão zuando na neve
265	Entailment	A comida está sendo frita por uma mulher	Uma mulher está fritando alguma comida
266	Entailment	O homem e a criança estão andando de caiaque pelas águas calmas	Um homem e uma criança estão andando de caiaque pelas águas calmas
267	Entailment	Alguém está dando comida a um animal	Alguém está alimentando um animal
268	Entailment	Dois cachorros castanhos e brancos estão lutando em uma área gramada em frente a uma árvore	Dois cachorros castanhos e brancos estão brigando em uma área gramada na frente de uma planta
269	Entailment	Uma menina está tocando um violão	Um violão está sendo tocado por uma menina
270	Entailment	Um e-mail está sendo lido por um homem	Um homem está lendo um e-mail
271	Entailment	Um homem está removendo a pele de uma cebola	Um homem está descascando uma cebola
272	Entailment	Um cachorro está correndo para cima de um morro cheio de grama	Um cachorro está correndo morro acima
273	Entailment	Crianças em roupas de banho estão brincando na piscina	As crianças de roupas de banho estão brincando na água
274	Entailment	Um cachorro castanho está encarando atentamente um cachorro castanho e branco	Um cachorro castanho está olhando atentamente para um cachorro castanho e branco
275	Entailment	Um homem com um chapéu tingido de roxo está operando uma câmera que faz vídeos	O homem de chapéu roxo está operando uma câmera que faz vídeos
276	Entailment	O homem está comendo uma banana perto de uma árvore	Um homem está comendo uma banana
277	Entailment	Um cachorro castanho está carregando um brinquedo colorido na grama	Um brinquedo colorido está sendo carregado por um cachorro castanho na grama
